5.250251e+002,1.815828e-001
5.255072e+002,1.804627e-001
5.259893e+002,1.794855e-001
5.264714e+002,1.786388e-001
5.269536e+002,1.778546e-001
5.274357e+002,1.770550e-001
5.279178e+002,1.761993e-001
5.283999e+002,1.752977e-001
5.288820e+002,1.743987e-001
5.293641e+002,1.735472e-001
5.298463e+002,1.727547e-001
5.303284e+002,1.719870e-001
5.308105e+002,1.711859e-001
5.312926e+002,1.703048e-001
5.317747e+002,1.693473e-001
5.322568e+002,1.683718e-001
5.327390e+002,1.674695e-001
5.332211e+002,1.667133e-001
5.337032e+002,1.661263e-001
5.341853e+002,1.656648e-001
5.346674e+002,1.652498e-001
5.351495e+002,1.647992e-001
5.356317e+002,1.642780e-001
5.361138e+002,1.637110e-001
5.365959e+002,1.631688e-001
5.370780e+002,1.627258e-001
5.375601e+002,1.624209e-001
5.380422e+002,1.622451e-001
5.385244e+002,1.621524e-001
5.390065e+002,1.620951e-001
5.394886e+002,1.620516e-001
5.399707e+002,1.620381e-001
5.404528e+002,1.620948e-001
5.409349e+002,1.622505e-001
5.414171e+002,1.624947e-001
5.418992e+002,1.627734e-001
5.423813e+002,1.630073e-001
5.428634e+002,1.631341e-001
5.433455e+002,1.631347e-001
5.438276e+002,1.630439e-001
5.443098e+002,1.629260e-001
5.447919e+002,1.628466e-001
5.452740e+002,1.628345e-001
5.457561e+002,1.628743e-001
5.462382e+002,1.629243e-001
5.467203e+002,1.629471e-001
5.472025e+002,1.629355e-001
5.476846e+002,1.629180e-001
5.481667e+002,1.629360e-001
5.486488e+002,1.630156e-001
5.491309e+002,1.631462e-001
5.496130e+002,1.632847e-001
5.500952e+002,1.633773e-001
5.505773e+002,1.633971e-001
5.510594e+002,1.633641e-001
5.515415e+002,1.633399e-001
5.520236e+002,1.633971e-001
5.525057e+002,1.635758e-001
5.529879e+002,1.638623e-001
5.534700e+002,1.641925e-001
5.539521e+002,1.644863e-001
5.544342e+002,1.646846e-001
5.549163e+002,1.647860e-001
5.553984e+002,1.648440e-001
5.558806e+002,1.649400e-001
5.563627e+002,1.651361e-001
5.568448e+002,1.654466e-001
5.573269e+002,1.658325e-001
5.578090e+002,1.662296e-001
5.582911e+002,1.665818e-001
5.587733e+002,1.668733e-001
5.592554e+002,1.671314e-001
5.597375e+002,1.674054e-001
5.602196e+002,1.677303e-001
5.607017e+002,1.681043e-001
5.611838e+002,1.684872e-001
5.616660e+002,1.688274e-001
5.621481e+002,1.690961e-001
5.626302e+002,1.693055e-001
5.631123e+002,1.695070e-001
5.635944e+002,1.697602e-001
5.640765e+002,1.701002e-001
5.645587e+002,1.705128e-001
5.650408e+002,1.709402e-001
5.655229e+002,1.713090e-001
5.660050e+002,1.715758e-001
5.664871e+002,1.717464e-001
5.669692e+002,1.718790e-001
5.674514e+002,1.720496e-001
5.679335e+002,1.723210e-001
5.684156e+002,1.727061e-001
5.688977e+002,1.731742e-001
5.693798e+002,1.736656e-001
5.698619e+002,1.741325e-001
5.703441e+002,1.745632e-001
5.708262e+002,1.749836e-001
5.713083e+002,1.754354e-001
5.717904e+002,1.759488e-001
5.722725e+002,1.765207e-001
5.727546e+002,1.771170e-001
5.732368e+002,1.776914e-001
5.737189e+002,1.782120e-001
5.742010e+002,1.786802e-001
5.746831e+002,1.791286e-001
5.751652e+002,1.796019e-001
5.756473e+002,1.801276e-001
5.761295e+002,1.807067e-001
5.766116e+002,1.813139e-001
5.770937e+002,1.819186e-001
5.775758e+002,1.825083e-001
5.780579e+002,1.830980e-001
5.785400e+002,1.837218e-001
5.790222e+002,1.844130e-001
5.795043e+002,1.851819e-001
5.799864e+002,1.860067e-001
5.804685e+002,1.868478e-001
5.809506e+002,1.876734e-001
5.814327e+002,1.884816e-001
5.819149e+002,1.893105e-001
5.823970e+002,1.902184e-001
5.828791e+002,1.912613e-001
5.833612e+002,1.924625e-001
5.838433e+002,1.938067e-001
5.843254e+002,1.952508e-001
5.848076e+002,1.967541e-001
5.852897e+002,1.983039e-001
5.857718e+002,1.999249e-001
5.862539e+002,2.016689e-001
5.867360e+002,2.035850e-001
5.872181e+002,2.057021e-001
5.877003e+002,2.080164e-001
5.881824e+002,2.105091e-001
5.886645e+002,2.131698e-001
5.891466e+002,2.160178e-001
5.896287e+002,2.191034e-001
5.901108e+002,2.224817e-001
5.905930e+002,2.261727e-001
5.910751e+002,2.301240e-001
5.915572e+002,2.341966e-001
5.920393e+002,2.381967e-001
5.925214e+002,2.418979e-001
5.930035e+002,2.451001e-001
5.934857e+002,2.476614e-001
5.939678e+002,2.494777e-001
5.944499e+002,2.504730e-001
5.949320e+002,2.505764e-001
5.954141e+002,2.497182e-001
5.958962e+002,2.478647e-001
5.963784e+002,2.450512e-001
5.968605e+002,2.414068e-001
5.973426e+002,2.371330e-001
5.978247e+002,2.324704e-001
5.983068e+002,2.276469e-001
5.987889e+002,2.228246e-001
5.992711e+002,2.181102e-001
5.997532e+002,2.135672e-001
6.002353e+002,2.092458e-001
6.007174e+002,2.052116e-001
6.011995e+002,2.015446e-001
6.016816e+002,1.983146e-001
6.021638e+002,1.955643e-001
6.026459e+002,1.932830e-001
6.031280e+002,1.914156e-001
6.036101e+002,1.898763e-001
6.040922e+002,1.885846e-001
6.045743e+002,1.874857e-001
6.050565e+002,1.865546e-001
6.055386e+002,1.857874e-001
6.060207e+002,1.851800e-001
6.065028e+002,1.847101e-001
6.069849e+002,1.843399e-001
6.074670e+002,1.840244e-001
6.079492e+002,1.837335e-001
6.084313e+002,1.834634e-001
6.089134e+002,1.832358e-001
6.093955e+002,1.830808e-001
6.098776e+002,1.830138e-001
6.103597e+002,1.830253e-001
6.108419e+002,1.830831e-001
6.113240e+002,1.831474e-001
6.118061e+002,1.831923e-001
6.122882e+002,1.832181e-001
6.127703e+002,1.832472e-001
6.132524e+002,1.833076e-001
6.137346e+002,1.834109e-001
6.142167e+002,1.835407e-001
6.146988e+002,1.836582e-001
6.151809e+002,1.837254e-001
6.156630e+002,1.837233e-001
6.161451e+002,1.836688e-001
6.166273e+002,1.836057e-001
6.171094e+002,1.835878e-001
6.175915e+002,1.836492e-001
6.180736e+002,1.837904e-001
6.185557e+002,1.839798e-001
6.190378e+002,1.841751e-001
6.195200e+002,1.843463e-001
6.200021e+002,1.844889e-001
6.204842e+002,1.846229e-001
6.209663e+002,1.847749e-001
6.214484e+002,1.849574e-001
6.219305e+002,1.851563e-001
6.224127e+002,1.853351e-001
6.228948e+002,1.854529e-001
6.233769e+002,1.854884e-001
6.238590e+002,1.854497e-001
6.243411e+002,1.853733e-001
6.248232e+002,1.853024e-001
6.253054e+002,1.852694e-001
6.257875e+002,1.852814e-001
6.262696e+002,1.853245e-001
6.267517e+002,1.853784e-001
6.272338e+002,1.854357e-001
6.277159e+002,1.855079e-001
6.281981e+002,1.856198e-001
6.286802e+002,1.857895e-001
6.291623e+002,1.860124e-001
6.296444e+002,1.862552e-001
6.301265e+002,1.864724e-001
6.306086e+002,1.866250e-001
6.310908e+002,1.867055e-001
6.315729e+002,1.867431e-001
6.320550e+002,1.867934e-001
6.325371e+002,1.869107e-001
6.330192e+002,1.871175e-001
6.335013e+002,1.873961e-001
6.339835e+002,1.876940e-001
6.344656e+002,1.879539e-001
6.349477e+002,1.881367e-001
6.354298e+002,1.882420e-001
6.359119e+002,1.883040e-001
6.363940e+002,1.883717e-001
6.368762e+002,1.884801e-001
6.373583e+002,1.886365e-001
6.378404e+002,1.888194e-001
6.383225e+002,1.889968e-001
6.388046e+002,1.891452e-001
6.392867e+002,1.892640e-001
6.397689e+002,1.893717e-001
6.402510e+002,1.894941e-001
6.407331e+002,1.896439e-001
6.412152e+002,1.898129e-001
6.416973e+002,1.899754e-001
6.421794e+002,1.901053e-001
6.426616e+002,1.901923e-001
6.431437e+002,1.902514e-001
6.436258e+002,1.903148e-001
6.441079e+002,1.904135e-001
6.445900e+002,1.905617e-001
6.450721e+002,1.907469e-001
6.455543e+002,1.909362e-001
6.460364e+002,1.910951e-001
6.465185e+002,1.912060e-001
6.470006e+002,1.912767e-001
6.474827e+002,1.913360e-001
6.479648e+002,1.914147e-001
6.484470e+002,1.915298e-001
6.489291e+002,1.916754e-001
6.494112e+002,1.918287e-001
6.498933e+002,1.919643e-001
6.503754e+002,1.920711e-001
6.508575e+002,1.921590e-001
6.513397e+002,1.922531e-001
6.518218e+002,1.923773e-001
6.523039e+002,1.925400e-001
6.527860e+002,1.927292e-001
6.532682e+002,1.929204e-001
6.537502e+002,1.930914e-001
6.542324e+002,1.932360e-001
6.547145e+002,1.933681e-001
6.551967e+002,1.935143e-001
6.556787e+002,1.936972e-001
6.561609e+002,1.939229e-001
6.566429e+002,1.941774e-001
6.571251e+002,1.944354e-001
6.576072e+002,1.946763e-001
6.580894e+002,1.948943e-001
6.585714e+002,1.951013e-001
6.590536e+002,1.953155e-001
6.595356e+002,1.955485e-001
6.600178e+002,1.957948e-001
6.604999e+002,1.960335e-001
6.609821e+002,1.962403e-001
6.614641e+002,1.964059e-001
6.619463e+002,1.965451e-001
6.624283e+002,1.966934e-001
6.629105e+002,1.968912e-001
6.633926e+002,1.971634e-001
6.638748e+002,1.975078e-001
6.643568e+002,1.979005e-001
6.648390e+002,1.983072e-001
6.653210e+002,1.987051e-001
6.658032e+002,1.990965e-001
6.662853e+002,1.995095e-001
6.667675e+002,1.999860e-001
6.672495e+002,2.005563e-001
6.677317e+002,2.012128e-001
6.682137e+002,2.019012e-001
